"Created Date","Order ID","Query Class","Query Category","Product Name","SKU","Batch Number","Delivery Partner","Month","Week","Source","AWB Number"
"6954933","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","275333","153417518916, 153417518916"
"6856428","whatsapp","Delivery","Delayed Order","","","","Shadowfax","12_Dec'25","12_Dec Week 1","274608","SF2535242769351MCA, SF2535242769351MCA, SF2535242769351MCA, SF2535242769351MCA"
"6956470","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","274874","1519519459963, 1519519459963"
"6927093","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","274780","1875583891664, 1875583891664"
"6920114","whatsapp","Delivery","Fake Order RTO","","","","Xpressbees","12_Dec'25","12_Dec Week 1","269872","1519519511147, 1519519511147, 1519519511147, 1519519511147, 1519519511147"
"6918482","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","268759","15195194495627, 15195194495627, 15195194495627, 15195194495627, 15195194495627"
"6954158","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","275273","18755838856262, 18755838856262, 18755838856262, 18755838856262, 18755838856262"
"6947434","whatsapp","Delivery","Fake update","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","275270","18755838785341, 18755838785341, 18755838785341, 18755838785341, 18755838785341, 18755838785341, 18755838785341"
"6917707","email","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","271963","153417519186, 153417519186, 153417519186, 153417519186, 153417519186, 153417519186, 153417519186, 153417519186, 153417519186"
"6929564","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","274619","153417519221, 153417519221, 153417519221, 153417519221, 153417519221"
"6945346","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","274692","1534175189746, 1534175189746"
"6949738","whatsapp","Delivery","Fake update","","","","Blue Dart","12_Dec'25","12_Dec Week 1","275182","7766553172, 7766553172, 7766553172, 7766553172, 7766553172"
"6944681","whatsapp","Delivery","Delayed Order","","","","Shadowfax","12_Dec'25","12_Dec Week 1","274933","SF25352438351MCA, SF25352438351MCA"
"6906594","whatsapp","Delivery","Fake update","","","","Shadowfax","12_Dec'25","12_Dec Week 1","275102","SF25732429351MCA, SF25732429351MCA, SF25732429351MCA, SF25732429351MCA, SF25732429351MCA, SF25732429351MCA, SF25732429351MCA"
"6909942","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","273988","1875583861595, 1875583861595"
"6915036","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","273129","18755838854895, 18755838854895, 18755838854895, 18755838854895, 18755838854895"
"6950570","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","275072","153417512838, 153417512838"
"6906594","whatsapp","Delivery","Fake update","","","","Shadowfax","12_Dec'25","12_Dec Week 1","275061","SF25732429351MCA, SF25732429351MCA, SF25732429351MCA, SF25732429351MCA, SF25732429351MCA, SF25732429351MCA, SF25732429351MCA"
"6923985","whatsapp","Delivery","Fake update","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","275060","1875583873282, 1875583873282, 1875583873282, 1875583873282, 1875583873282"
"6923985","whatsapp","Delivery","Fake update","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","275051","1875583873282, 1875583873282, 1875583873282, 1875583873282, 1875583873282"
"6884073","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","274276","1519519459149, 1519519459149, 1519519459149, 1519519459149, 1519519459149, 1519519459149"
"6901743","email","Delivery","Delayed Order","","","","Shadowfax","12_Dec'25","12_Dec Week 1","273521","SF2511372351MCA, SF2511372351MCA, SF2511372351MCA, SF2511372351MCA"
"6957070","whatsapp","Delivery","Delayed Order","","","","Blue Dart","12_Dec'25","12_Dec Week 1","274989","77695918, 77695918"
"6920391","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","273500","18755838674284, 18755838674284, 18755838674284, 18755838674284, 18755838674284, 18755838674284, 18755838674284"
"6782785","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","273348","187558"
"6924545","whatsapp","Delivery","Fake Order RTO","","","","Shadowfax","12_Dec'25","12_Dec Week 1","269831","SF2535242494351MCA, SF2535242494351MCA, SF2535242494351MCA, SF2535242494351MCA, SF2535242494351MCA"
"6957972","whatsapp","Delivery","Delayed Order","","","","Shadowfax","12_Dec'25","12_Dec Week 1","274943","SF1772917814MCF, SF1772917814MCF, SF1772917814MCF, SF1772917814MCF, SF1772917814MCF, SF1772917814MCF, SF1772917814MCF"
"6906100","email","Delivery","Fake update","","","","Xpressbees","12_Dec'25","12_Dec Week 1","248154","1534175187992, 1534175187992, 1534175187992, 1534175187992, 1534175187992"
"6870995","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","271782","1875583831596, 1875583831596"
"6955570","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","274905","187558399341, 187558399341, 187558399341, 187558399341, 187558399341"
"6930528","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","273686","153417512637, 153417512637, 153417512637, 153417512637, 153417512637"
"6956470","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","274873","1519519459963, 1519519459963"
"6956470","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","274869","1519519459963, 1519519459963"
"6956470","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","274867","1519519459963, 1519519459963"
"6822435","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","274860","1875583886366, 1875583886366, 1875583886366"
"6956470","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","274851","1519519459963, 1519519459963"
"6956470","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","274846","1519519459963, 1519519459963"
"6957070","whatsapp","Delivery","Delayed Order","","","","Blue Dart","12_Dec'25","12_Dec Week 1","274837","77695918, 77695918"
"6953061","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","274814","1534175188992, 1534175188992, 1534175188992, 1534175188992, 1534175188992"
"6927093","whatsapp","Delivery","Fake update","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","274779","1875583891664, 1875583891664"
"6927093","whatsapp","Delivery","Fake update","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","274763","1875583891664, 1875583891664"
"6952931","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","274731","153417519893, 153417519893, 153417519893, 153417519893, 153417519893"
"6952931","email","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","274725","153417519893, 153417519893, 153417519893, 153417519893, 153417519893"
"6941447","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","274668","18755838764632, 18755838764632"
"6952139","email","Delivery","Delayed Order","","","","Shadowfax","12_Dec'25","12_Dec Week 1","274650","SF2535243545351MCA, SF2535243545351MCA, SF2535243545351MCA, SF2535243545351MCA, SF2535243545351MCA"
"6954929","whatsapp","Delivery","Fake update","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","274614","18755838862842, 18755838862842, 18755838862842, 18755838862842, 18755838862842"
"6925054","whatsapp","Delivery","Fake update","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","274594","251961983776, 251961983776"
"6948154","whatsapp","Delivery","Fake update","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","274560","1875583878776, 1875583878776"
"6928590","whatsapp","Delivery","Fake update","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","274255","1875583869258, 1875583869258, 1875583869258, 1875583869258, 1875583869258, 1875583869258"
"6954145","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","274204","1534175189558, 1534175189558, 1534175189558, 1534175189558, 1534175189558"
"6925054","whatsapp","Delivery","Fake update","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","274077","251961983776, 251961983776"
"6949679","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","274065","1875583882675, 1875583882675, 1875583882675, 1875583882675, 1875583882675"
"6799522","whatsapp","Delivery","Fake Order RTO","","","","Xpressbees","12_Dec'25","12_Dec Week 1","273925","1519519512239, 1519519512239, 1519519512239, 1519519512239, 1519519512239, 1519519512239"
"6757571","whatsapp","Delivery","Fake Order RTO","","","","Shadowfax","12_Dec'25","12_Dec Week 1","273848","SF1772899383MCF, SF1772899383MCF"
"6949868","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","273807","1875583899415, 1875583899415, 1875583899415, 1875583899415, 1875583899415"
"6951436","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","273788","187558388934, 187558388934"
"6952882","whatsapp","Delivery","Fake update","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","273668","1875583887475, 1875583887475, 1875583887475, 1875583887475, 1875583887475"
"6940505","email","Delivery","Delayed Order","","","","ElasticRun","12_Dec'25","12_Dec Week 1","271864","E176441574545415JY, E176441574545415JY, E176441574545415JY, E176441574545415JY, E176441574545415JY"
"6957395","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","273640","187558388576, 187558388576, 187558388576, 187558388576, 187558388576, 187558388576"
"6957395","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","273635","187558388576, 187558388576, 187558388576, 187558388576, 187558388576, 187558388576"
"6957579","email","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","273614","1519519459962, 1519519459962"
"6935566","email","Delivery","Delayed Order","","","","Shadowfax","12_Dec'25","12_Dec Week 1","271376","SF257328552351MCA, SF257328552351MCA, SF257328552351MCA, SF257328552351MCA, SF257328552351MCA"
"6930058","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","272556","1534175188583, 1534175188583, 1534175188583, 1534175188583, 1534175188583"
"6931678","whatsapp","Delivery","Marked Delivered but customer did not receive order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","272341","1875583872793, 1875583872793"
"6926773","email","Delivery","Delayed Order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","271532","25196198722, 25196198722, 25196198722, 25196198722, 25196198722"
"6861154","whatsapp","Delivery","Pickup Exception","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","272265","187558385341, 187558385341"
"6946628","email","Delivery","Marked Delivered but customer did not receive order","","","","","12_Dec'25","12_Dec Week 1","272165",""
"6909784","email","Delivery","Delayed Order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","271379","25196198196, 25196198196, 25196198196, 25196198196, 25196198196"
"6934672","whatsapp","Delivery","Delayed Order","","","","Blue Dart","12_Dec'25","12_Dec Week 1","272953","7769614854, 7769614854, 7769614854, 7769614854, 7769614854"
"6901912","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","272919","18755838769274, 18755838769274, 18755838769274, 18755838769274, 18755838769274, 18755838769274"
"6929561","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","272776","153417512487, 153417512487, 153417512487, 153417512487, 153417512487"
"6861154","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","272392","187558385341, 187558385341"
"6923062","whatsapp","Delivery","Fake update","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","273411","18755838675566, 18755838675566, 18755838675566, 18755838675566, 18755838675566"
"6922596","email","Delivery","Delayed Order","","","","Blue Dart","12_Dec'25","12_Dec Week 1","270715","7672549829, 7672549829"
"6936970","whatsapp","Delivery","Delayed Order","","","","Shadowfax","12_Dec'25","12_Dec Week 1","272690","SF257328134351MCA, SF257328134351MCA, SF257328134351MCA, SF257328134351MCA, SF257328134351MCA"
"6928688","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","272624","15195195254, 15195195254, 15195195254, 15195195254, 15195195254"
"6955695","email","Delivery","Fake update","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","271431","18755838826814, 18755838826814"
"6839652","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","270814","1875583819174, 1875583819174"
"6935318","whatsapp","Delivery","Fake update","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","273361","1875583873865, 1875583873865, 1875583873865, 1875583873865, 1875583873865"
"6950941","whatsapp","Delivery","Marked Delivered but customer did not receive order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","272865","1875583888264, 1875583888264"
"6924847","email","Delivery","Delayed Order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","270876","187558388571, 187558388571, 187558388571, 187558388571, 187558388571"
"6868409","whatsapp","Delivery","Delayed Order","","","","ATS","12_Dec'25","12_Dec Week 1","270513","E1763588463732244JU, E1763588463732244JU"
"6955363","email","Delivery","Delayed Order","","","","Shadowfax","12_Dec'25","12_Dec Week 1","271276","SF2535244642351MCA, SF2535244642351MCA, SF2535244642351MCA, SF2535244642351MCA, SF2535244642351MCA"
"6929819","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","272532","187558388361, 187558388361"
"6820915","whatsapp","Delivery","Delayed Order","","","","Shadowfax","12_Dec'25","12_Dec Week 1","272151","SF193847985MCA, SF193847985MCA"
"6929457","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","272464","15341751922, 15341751922, 15341751922, 15341751922, 15341751922"
"6757450","whatsapp","Delivery","Delayed Order","","","","PurpleDrone","12_Dec'25","12_Dec Week 1","272275","PRD9491134P, PRD9491134P"
"6908445","email","Delivery","Delayed Order","","","","DTDC","12_Dec'25","12_Dec Week 1","271119","7D11859151, 7D11859151"
"6842641","whatsapp","Delivery","Fake update","","","","DTDC","12_Dec'25","12_Dec Week 1","273107","7D11857178, 7D11857178"
"6953583","whatsapp","Delivery","Delayed Order","","","","ElasticRun","12_Dec'25","12_Dec Week 1","272340","E176452111413714ZA, E176452111413714ZA"
"6929786","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","272302","1534175189774, 1534175189774, 1534175189774, 1534175189774, 1534175189774"
"6904276","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","271594","151951952321, 151951952321"
"6928590","whatsapp","Delivery","Fake update","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","272874","1875583869258, 1875583869258, 1875583869258, 1875583869258, 1875583869258, 1875583869258"
"6948326","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","268182","151952"
"6942902","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","272210","18755838912273, 18755838912273, 18755838912273, 18755838912273, 18755838912273"
"6958859","whatsapp","Delivery","Pincode not serviceable","","","","","12_Dec'25","12_Dec Week 1","271689",""
"6930194","whatsapp","Delivery","Delayed Order","","","","Xpressbees","12_Dec'25","12_Dec Week 1","271948","1534175193, 1534175193, 1534175193, 1534175193, 1534175193"
"6943615","email","Delivery","Delayed Order","","","","DELHIVERY","12_Dec'25","12_Dec Week 1","270655","18755838791162, 18755838791162, 18755838791162, 18755838791162, 18755838791162"
